id,menu_id,page_number,image_id,full_height,full_width,placeholder
1098,12771,2,4000008444,1825,2703,1
1099,12771,1,466453,2738,1869,1
1100,12772,2,4000008661,3525,2317,1
1101,12772,1,466615,3525,2354,1
1102,12773,2,4000008662,3536,2193,1
1103,12773,3,4000008663,3519,2252,1
1104,12773,4,4000008664,3530,2321,1
1105,12773,1,466616,3593,2377,1
1106,12774,2,4000008665,4071,2699,1
1107,12774,1,466621,4080,2694,1
1108,12775,2,4000008666,3867,2400,1
1109,12775,3,4000008667,3881,2410,1
1110,12775,4,4000008668,3903,2520,1
1111,12775,1,466623,3916,2515,1
1112,12776,2,4000008669,3370,2143,1
1113,12776,1,466631,3342,2135,1
1114,12777,2,4000008670,2822,1896,1
1115,12777,1,466632,2850,1912,1
1116,12778,2,4000007997,1829,2730,1
1117,12778,1,475691,2744,1828,1
1118,12779,2,4000007998,3143,2358,1
1119,12779,1,475692,3130,2351,1
1120,12780,2,4000008002,2838,3707,1
1121,12780,1,475696,2857,3698,1
1122,12781,2,4000008003,3696,2350,1
1123,12781,3,4000008004,3689,2337,1
1124,12781,4,4000008005,3694,2328,1
1125,12781,1,475697,3715,2334,1
1126,12782,2,4000008006,3649,2585,1
1127,12782,3,4000008007,3641,2539,1
1128,12782,4,4000008008,3652,2585,1
1129,12782,1,475698,3651,2587,1
1130,12783,2,4000008009,4057,2576,1
1131,12783,3,4000008010,4089,2588,1
1132,12783,4,4000008011,4084,2606,1
1133,12783,1,475699,4044,2537,1
1134,12784,2,4000008012,4521,2846,1
1135,12784,3,4000008013,4502,2803,1
1136,12784,4,4000008014,4551,2965,1
1137,12784,1,475700,4550,2948,1
1138,12785,2,4000008015,2792,2251,1
1139,12785,1,475701,2801,2302,1
1140,12786,2,4000008016,3100,2194,1
1141,12786,1,475702,3108,2196,1
1142,12787,2,4000008018,4367,3351,1
1143,12787,1,475704,4397,3367,1
1144,12788,2,4000008019,3873,2350,1
1145,12788,1,475705,3905,2392,1
1146,12789,2,4000008020,3875,2487,1
1147,12789,3,4000008021,3848,2454,1
1148,12789,4,4000008022,3862,2468,1
1149,12789,1,475706,3879,2471,1
1150,12790,2,4000008023,2971,2221,1
1151,12790,1,475707,2961,2211,1
1160,12792,2,4000008031,2953,1783,1
1161,12792,1,475709,2953,1796,1
1162,12793,2,4000008032,3080,1976,1
1163,12793,1,475710,3074,1973,1
1164,12794,2,4000008979,2672,1798,1
1165,12794,1,466804,2711,1806,1
1166,12795,2,4000008980,2837,2291,1
1167,12795,1,466806,2824,2254,1
1168,12796,2,4000008982,2062,1693,1
1169,12796,1,466807,2101,1713,1
1170,12797,2,4000008983,2969,1884,1
1171,12797,1,466808,2936,1874,1
1172,12798,2,4000008984,2321,1614,1
1173,12798,3,4000008985,2325,1610,1
1174,12798,4,4000008986,2342,1695,1
1175,12798,1,466809,2321,1689,1
1176,12799,2,4000008987,2479,1594,1
1177,12799,1,466810,2480,1612,1
1178,12800,2,4000008988,2953,1882,1
1179,12800,1,466811,2963,1863,1
1180,12801,2,4000008989,3541,2241,1
1181,12801,3,4000008990,3931,2611,1
1182,12801,4,4000008991,3921,2639,1
1183,12801,5,4000008992,3554,2235,1
1184,12801,6,4000008993,3529,2377,1
1185,12801,1,466812,3516,2317,1
1186,12802,2,4000008994,3340,2297,1
1187,12802,1,466813,3309,2257,1
1188,12803,2,4000008995,2514,1610,1
1189,12803,1,466814,2454,1572,1
1190,12804,2,4000008998,4073,2647,1
1191,12804,1,466817,4071,2661,1
1192,12805,2,4000008999,2859,2260,1
1193,12805,1,466818,2861,2281,1
1194,12806,2,4000009000,3081,2153,1
1195,12806,1,466819,3100,2174,1
1196,12807,2,4000009003,2479,1578,1
1197,12807,1,466820,2422,1536,1
1198,12808,2,4000009004,3693,2210,1
1199,12808,3,4000009005,3681,2223,1
1200,12808,4,4000009006,3691,2328,1
1201,12808,1,466821,3692,2304,1
1202,12809,2,4000009008,1822,2709,1
1203,12809,1,466823,2737,1834,1
1204,12810,2,4000009384,3014,1973,1
1205,12810,1,467033,2999,1964,1
1206,12811,2,4000009386,3493,2290,1
1207,12811,1,467037,3486,2269,1
1208,12812,2,4000009387,3123,2155,1
1209,12812,3,4000009388,3144,2153,1
1210,12812,4,4000009389,3148,2217,1
1211,12812,1,467039,3146,2235,1
1212,12813,2,4000009390,2906,2454,1
1213,12813,1,467040,2892,2418,1
1214,12814,2,4000009391,4975,2572,1
1215,12814,3,4000009392,4968,2528,1
1216,12814,4,4000009393,5002,2590,1
1217,12814,1,467041,5019,2596,1
1218,12815,2,4000009394,4048,2817,1
1219,12815,3,4000009395,4054,2833,1
1220,12815,4,4000009396,4062,2841,1
1221,12815,1,467042,4092,2789,1
1222,12816,2,4000009397,2926,1901,1
1223,12816,1,467043,2913,1877,1
1224,12817,2,4000009398,2399,1997,1
1225,12817,1,467044,2402,1971,1
1226,12818,2,4000009399,2384,2051,1
1227,12818,1,467045,2350,1967,1
1228,12819,2,4000009400,3909,2757,1
1229,12819,3,4000009401,3875,2576,1
1230,12819,4,4000009402,3940,2603,1
1231,12819,5,4000009403,3954,2064,1
1232,12819,6,4000009404,3946,2020,1
1233,12819,1,467046,3929,2686,1
1234,12820,2,4000009405,3239,2308,1
1235,12820,3,4000009406,3247,2314,1
1236,12820,4,4000009407,3237,2331,1
1237,12820,1,467047,3257,2330,1
1238,12821,2,4000009410,1822,2738,1
1239,12821,1,467050,2756,1854,1
1240,12822,2,4000009411,3541,2356,1
1241,12822,1,467051,3566,2336,1
1242,12823,2,4000009412,4563,3014,1
1243,12823,1,467055,4535,3042,1
1244,12824,2,4000009413,2694,2187,1
1245,12824,3,4000009414,2687,2110,1
1246,12824,4,4000009415,2716,2110,1
1247,12824,1,467056,2720,2121,1
1252,12826,2,4000009419,2975,2233,1
1253,12826,3,4000009420,2927,2136,1
1254,12826,4,4000009421,2967,2303,1
1255,12826,1,467058,2973,2485,1
1256,12827,2,4000009422,2725,1805,1
1257,12827,3,4000009423,2709,1815,1
1258,12827,4,4000009424,2751,1869,1
1259,12827,1,467059,2758,1876,1
1260,12828,2,4000009425,2968,1965,1
1261,12828,1,467060,2992,1994,1
1262,12829,2,4000008449,2833,2389,1
1263,12829,1,466458,2776,2372,1
1264,12830,2,4000008452,3907,2521,1
1265,12830,1,466459,3900,2532,1
1266,12831,2,4000008453,3899,2488,1
1267,12831,1,466460,3906,2460,1
1268,12832,2,4000008454,3737,2898,1
1269,12832,1,466461,3752,2965,1
1270,12833,2,4000008455,3296,2129,1
1271,12833,1,466462,3315,2132,1
1272,12834,2,4000008456,3295,2166,1
1273,12834,1,466463,3309,2179,1
1274,12835,2,4000008457,2512,1675,1
1275,12835,1,466464,2534,1634,1
1276,12836,2,4000008458,2678,1834,1
1277,12836,3,4000008459,2690,1837,1
1278,12836,4,4000008460,2684,1944,1
1279,12836,1,466465,2678,1929,1
1280,12837,2,4000008461,3874,2535,1
1281,12837,1,466466,3824,2460,1
1282,12838,2,4000008462,2883,1758,1
1283,12838,1,466467,2862,1756,1
1284,12839,2,4000008463,3572,2212,1
1285,12839,3,4000008464,3570,2204,1
1286,12839,4,4000008465,3596,2292,1
1287,12839,1,466468,3584,2297,1
1288,12840,2,4000008469,4562,2948,1
1289,12840,1,466472,4598,2992,1
1290,12841,2,4000008470,4568,3002,1
1291,12841,1,466473,4560,3003,1
1292,12842,2,4000008476,5425,3017,1
1293,12842,1,466477,5362,3008,1
1294,12843,2,4000008477,3442,2263,1
1295,12843,1,466478,3438,2267,1
1296,12844,2,4000008478,3456,2277,1
1297,12844,1,466479,3481,2284,1
1298,12845,2,4000008479,3477,2296,1
1299,12845,3,4000008480,3440,2243,1
1300,12845,4,4000008481,3517,2321,1
1301,12845,1,466480,3527,2326,1
1302,12846,2,4000008671,2999,2282,1
1303,12846,1,466633,2975,2268,1
1304,12847,2,4000008672,2991,1688,1
1305,12847,1,466634,2960,1661,1
1306,12848,2,4000008673,2860,2209,1
1307,12848,1,466635,2887,2215,1
1308,12849,2,4000008674,2648,1697,1
1309,12849,1,466636,2640,1680,1
1310,12850,2,4000008675,4216,2492,1
1311,12850,1,466637,4196,2489,1
1312,12851,2,4000008676,3694,2401,1
1313,12851,3,4000008677,3688,2424,1
1314,12851,4,4000008678,3680,2468,1
1315,12851,1,466638,3713,2495,1
1316,12852,2,4000008679,3839,2424,1
1317,12852,3,4000008680,3796,2488,1
1318,12852,4,4000008681,3817,2535,1
1319,12852,1,466639,3792,2514,1
1320,12853,2,4000008682,4638,2936,1
1321,12853,1,466640,4587,2880,1
1322,12854,2,4000008683,3869,2609,1
1323,12854,1,466641,3873,2605,1
1324,12855,2,4000008685,3422,2321,1
1325,12855,1,466643,3415,2300,1
1326,12856,2,4000008686,3671,2189,1
1327,12856,3,4000008687,3736,2220,1
1328,12856,4,4000008688,3688,2305,1
1329,12856,1,466644,3727,2312,1
1330,12857,2,4000008689,3499,1633,1
1331,12857,1,466645,3506,1634,1
1332,12858,2,4000008693,4619,2943,1
1333,12858,3,4000008694,4624,3070,1
1334,12858,4,4000008695,4583,2918,1
1335,12858,1,466649,4680,3095,1
1336,12859,2,4000008699,3068,1941,1
1337,12859,1,466651,3051,1934,1
1338,12860,2,4000008700,2303,1681,1
1339,12860,1,466652,2302,1661,1
1340,12861,2,4000008701,3889,2597,1
1341,12861,1,466653,3879,2614,1
1342,12862,2,4000008702,4111,2714,1
1343,12862,1,466654,4120,2727,1
1344,12863,2,4000008703,3106,2204,1
1345,12863,1,466655,3104,2213,1
1346,12864,2,4000008704,3067,2324,1
1347,12864,1,466656,3059,2303,1
1348,12865,2,4000008705,2888,1891,1
1349,12865,1,466657,2898,1885,1
1350,12866,2,4000009009,1814,2701,1
1351,12866,1,466824,2736,1841,1
1352,12867,2,4000009010,3853,2607,1
1353,12867,1,466825,3827,2578,1
1354,12868,2,4000009011,3805,2593,1
1355,12868,1,466826,3816,2588,1
1356,12869,2,4000009012,3823,2620,1
1357,12869,1,466827,3834,2618,1
1358,12870,2,4000009013,3046,2307,1
1359,12870,1,466828,3070,2300,1
1360,12871,2,4000009014,4659,2948,1
1361,12871,1,466829,4640,2948,1
1362,12872,2,4000009015,3878,2394,1
1363,12872,3,4000009016,3891,2433,1
1364,12872,4,4000009017,3896,2497,1
1365,12872,1,466830,3903,2516,1
1368,12874,2,4000009019,3879,2669,1
1369,12874,1,466832,3826,2634,1
1370,12875,2,4000009022,2941,1832,1
1371,12875,1,466835,2901,1829,1
1378,12879,2,4000009029,3866,2496,1
1379,12879,3,4000009030,3868,2480,1
1380,12879,4,4000009031,3954,2543,1
1381,12879,1,466842,3888,2527,1
1382,12880,2,4000009037,3904,2424,1
1383,12880,3,4000009038,3931,2439,1
1384,12880,4,4000009039,3908,2511,1
1385,12880,1,466848,3912,2542,1
1386,12881,2,4000009040,2719,1822,1
1387,12881,1,466849,2704,1831,1
1388,12882,2,4000009044,4591,2541,1
1389,12882,1,466854,4544,2540,1
1392,12884,2,4000008212,3095,2149,1
1393,12884,1,475855,3086,2163,1
1394,12885,2,4000008216,3893,2291,1
1395,12885,1,475857,3896,2327,1
1396,12886,2,4000008217,3095,2037,1
1397,12886,1,475858,3094,2009,1
1398,12887,2,4000008218,3646,2781,1
1399,12887,1,475861,3602,2680,1
1404,12890,2,4000008221,2891,2496,1
1405,12890,1,475864,2925,2387,1
1410,12892,2,4000008227,3359,2187,1
1411,12892,1,475867,3318,2161,1
1416,12895,2,4000008230,3671,2767,1
1417,12895,1,475870,3635,2719,1
1418,12896,2,4000008231,3117,2042,1
1419,12896,1,475871,3090,2063,1
1424,12898,2,4000008238,3021,1900,1
1425,12898,1,475876,3044,1981,1
1428,12900,2,4000008240,2893,2376,1
1429,12900,1,475878,2888,2317,1
1430,12901,2,4000008033,2828,1700,1
1431,12901,1,475711,2811,1688,1
1432,12902,2,4000008035,3804,2548,1
1433,12902,3,4000008036,3790,2573,1
1434,12902,4,4000008037,3804,2677,1
1435,12902,1,475713,3783,2656,1
1436,12903,2,4000008043,3865,2896,1
1437,12903,1,475715,3856,2909,1
1438,12904,2,4000008044,3241,2380,1
1439,12904,1,475716,3237,2385,1
1440,12905,2,4000008045,4305,2601,1
1441,12905,3,4000008046,4298,2580,1
1442,12905,4,4000008047,4295,2685,1
1443,12905,1,475717,4310,2696,1
1444,12906,2,4000008048,3937,2594,1
1445,12906,3,4000008049,3931,2634,1
1446,12906,4,4000008050,3925,2706,1
1447,12906,1,475718,3959,2704,1
1448,12907,2,4000008051,4080,2826,1
1449,12907,3,4000008052,4066,2818,1
1450,12907,4,4000008053,4070,2909,1
1451,12907,1,475719,4071,2900,1
1452,12908,2,4000008054,3269,2140,1
1453,12908,1,475720,3288,2149,1
1454,12909,2,4000008055,3287,2135,1
1455,12909,1,475721,3297,2162,1
1456,12910,2,4000008056,3299,2158,1
1457,12910,1,475722,3304,2145,1
1458,12911,2,4000008057,2015,1398,1
1459,12911,1,475723,2011,1392,1
1460,12912,2,4000008058,2948,2202,1
1461,12912,3,4000008059,2957,1891,1
1462,12912,4,4000008060,2962,1884,1
1463,12912,1,475724,2947,2208,1
1464,12913,2,4000008061,1969,1439,1
1465,12913,3,4000008062,1981,1429,1
1466,12913,4,4000008063,2005,1536,1
1467,12913,1,475725,1955,1503,1
1468,12914,2,4000008064,3102,1897,1
1469,12914,1,475726,3286,1901,1
1478,12916,2,4000008072,2878,1814,1
1479,12916,1,475728,2901,1835,1
1480,12917,2,4000008073,3877,2359,1
1481,12917,3,4000008074,3894,2404,1
1482,12917,4,4000008075,3864,2464,1
1483,12917,1,475729,3864,2460,1
1484,12918,2,4000008080,2599,1688,1
1485,12918,1,475734,2592,1684,1
1486,12919,2,4000008082,2579,1680,1
1487,12919,1,475736,2581,1655,1
1488,12920,2,4000008084,2591,1683,1
1489,12920,1,475738,2574,1690,1
1490,12921,2,4000008241,1818,2712,1
1491,12921,1,475879,2730,1835,1
1492,12922,2,4000008245,3309,2152,1
1493,12922,1,475881,3299,2153,1
1494,12923,2,4000008246,3512,2415,1
1495,12923,3,4000008247,3482,2436,1
1496,12923,4,4000008248,3500,2497,1
1497,12923,1,475882,3486,2476,1
1498,12924,2,4000008250,3295,2108,1
1499,12924,1,475884,3309,2126,1
1500,12925,2,4000008251,3946,2609,1
1501,12925,1,475885,3943,2592,1
1502,12926,2,4000008252,3273,2150,1
1503,12926,1,475886,3266,2152,1
1504,12927,2,4000008254,3923,2485,1
1505,12927,1,475888,3890,2482,1
1508,12929,2,4000008256,3831,2918,1
1509,12929,1,475890,3861,2893,1
1512,12931,2,4000008262,3478,2260,1
1513,12931,1,475894,3495,2273,1
1518,12933,2,4000008282,2289,1691,1
1519,12933,1,475898,2300,1678,1
1520,12934,2,4000008283,2869,2087,1
1521,12934,1,475899,3052,2136,1
1522,12935,2,4000008284,2884,2095,1
1523,12935,1,475900,2854,2094,1
1524,12936,2,4000008285,1973,1289,1
1525,12936,1,475901,1960,1273,1
1526,12937,2,4000009426,2868,2343,1
1527,12937,1,467061,2865,2282,1
1528,12938,2,4000009427,3931,1295,1
1529,12938,1,467062,3934,1313,1
1530,12939,2,4000009428,2953,2303,1
1531,12939,1,467063,2916,2252,1
1532,12940,2,4000009429,2807,1933,1
1533,12940,1,467064,2823,1945,1
1534,12941,2,4000009466,2696,2004,1
1535,12941,1,467083,2691,1992,1
1536,12942,2,4000009466,2696,2004,1
1537,12942,1,467083,2691,1992,1
1538,12943,2,4000009470,2708,2009,1
1539,12943,1,467085,2699,2003,1
1540,12944,2,4000009471,2689,2007,1
1541,12944,1,467086,2673,2017,1
1542,12945,2,4000009472,2716,2019,1
1543,12945,1,467087,2725,1993,1
1544,12946,2,4000009473,2725,2005,1
1545,12946,1,467088,2693,2000,1
1546,12947,2,4000009474,2710,2013,1
1547,12947,1,467089,2737,2012,1
1548,12948,2,4000009475,2693,1997,1
1549,12948,1,467090,2710,1994,1
1550,12949,2,4000009476,2703,2004,1
1551,12949,1,467091,2718,1995,1
1552,12950,2,4000009477,3276,2471,1
1553,12950,1,467092,3261,2460,1
1554,12951,2,4000009478,3265,2446,1
1555,12951,1,467093,3292,2454,1
1556,12952,2,4000009479,3252,2441,1
1557,12952,1,467094,3283,2451,1
1558,12953,2,4000009480,3294,2472,1
1559,12953,1,467095,3256,2473,1
1560,12954,2,4000009481,3264,2471,1
1561,12954,1,467096,3295,2462,1
1562,12955,2,4000009482,3266,2459,1
1563,12955,1,467097,3262,2447,1
1564,12956,2,4000009483,3279,2465,1
1565,12956,1,467098,3262,2463,1
1566,12957,2,4000009484,3250,2454,1
1567,12957,1,467099,3289,2456,1
1568,12958,2,4000009505,2709,1884,1
1569,12958,3,4000009506,2729,1909,1
1570,12958,4,4000009507,2700,1891,1
1571,12958,1,467112,2710,1908,1
1572,12959,2,4000009508,3046,1905,1
1573,12959,1,467113,3036,1866,1
1574,12960,2,4000008487,2338,1770,1
1575,12960,1,466486,2289,1726,1
1576,12961,2,4000008488,3087,1968,1
1577,12961,1,466487,3089,1986,1
1578,12962,2,4000008490,3476,2271,1
1579,12962,1,466489,3503,2265,1
1580,12963,2,4000008491,3504,2273,1
1581,12963,1,466490,3488,2256,1
1582,12964,2,4000008495,2904,2202,1
1583,12964,3,4000008496,2884,2207,1
1584,12964,4,4000008497,2276,2867,1
1585,12964,1,466492,2883,2309,1
1586,12965,2,4000008498,2865,2123,1
1587,12965,3,4000008499,2854,2184,1
1588,12965,4,4000008500,2875,2197,1
1589,12965,1,466493,2891,2192,1
1590,12966,2,4000008506,3499,2308,1
1591,12966,1,466497,3541,2332,1
1592,12967,2,4000008507,3504,2292,1
1593,12967,1,466498,3532,2319,1
1594,12968,2,4000008508,3526,2231,1
1595,12968,3,4000008509,3515,2263,1
1596,12968,4,4000008510,3523,2307,1
1597,12968,1,466499,3525,2337,1
1598,12969,2,4000008706,3033,2113,1
1599,12969,1,466658,3034,2139,1
1600,12970,2,4000008707,2940,1883,1
1601,12970,1,466659,2930,1864,1
1602,12971,2,4000008708,3021,2123,1
1603,12971,1,466660,3033,2135,1
1604,12972,2,4000008709,3872,2525,1
1605,12972,1,466661,3902,2536,1
1606,12973,2,4000008710,3665,2390,1
1607,12973,3,4000008711,3676,2378,1
1608,12973,4,4000008712,3686,2473,1
1609,12973,1,466662,3674,2459,1
1610,12974,2,4000008715,3064,1962,1
1611,12974,1,466663,3061,1964,1
1612,12975,2,4000008716,3645,2714,1
1613,12975,1,466664,3629,2694,1
1614,12976,2,4000008717,2768,2010,1
1615,12976,1,466665,2806,2016,1
1616,12977,2,4000008718,2919,2295,1
1617,12977,1,466666,2940,2276,1
1618,12978,2,4000008719,2437,1564,1
1619,12978,3,4000008720,2436,1624,1
1620,12978,4,4000008721,2461,1694,1
1621,12978,1,466667,2440,1664,1
1622,12979,2,4000008722,3931,2408,1
1623,12979,3,4000008723,3894,2442,1
1624,12979,4,4000008724,3923,2514,1
1625,12979,1,466668,3917,2526,1
1626,12980,2,4000008725,4270,2625,1
1627,12980,3,4000008726,4258,2710,1
1628,12980,4,4000008727,4273,2737,1
1629,12980,1,466669,4301,2705,1
1630,12981,2,4000008728,3120,4301,1
1631,12981,1,466670,3043,4207,1
1632,12982,2,4000008729,3208,2248,1
1633,12982,1,466671,3215,2230,1
1634,12983,2,4000008730,3007,2011,1
1635,12983,1,466672,3003,1964,1
1636,12984,2,4000008731,2939,2178,1
1637,12984,1,466673,2936,2132,1
1638,12985,2,4000008732,2949,2182,1
1639,12985,1,466674,2917,2139,1
1640,12986,2,4000008739,3705,1920,1
1641,12986,1,466679,3743,1947,1
1642,12987,2,4000008740,2347,4628,1
1643,12987,1,466680,4614,2313,1
1644,12988,2,4000008748,4399,2481,1
1645,12988,1,466684,4376,2511,1
1646,12989,2,4000008749,3300,2186,1
1647,12989,1,466685,3303,2191,1
1648,12990,2,4000008090,3821,2626,1
1649,12990,1,475744,3839,2595,1
1650,12991,2,4000008092,2899,1640,1
1651,12991,3,4000008093,2940,1701,1
1652,12991,4,4000008094,2925,1755,1
1653,12991,1,475747,2927,1762,1
1654,12992,2,4000008095,4547,2942,1
1655,12992,1,475748,4545,2973,1
1656,12993,2,4000008096,3035,2244,1
1657,12993,1,475749,2949,2201,1
1658,12994,2,4000008098,2582,1659,1
1659,12994,1,475751,2582,1688,1
1660,12995,2,4000008100,2531,1856,1
1661,12995,3,4000008101,2544,1912,1
1662,12995,4,4000008102,2547,1878,1
1663,12995,5,4000008103,2540,1917,1
1664,12995,6,4000008104,2526,1843,1
1665,12995,7,4000008105,2514,1864,1
1666,12995,8,4000008106,2522,1969,1
1667,12995,1,475753,2502,1977,1
1668,12996,2,4000008107,3314,2176,1
1669,12996,1,475754,3325,2169,1
1670,12997,2,4000008111,2940,1565,1
1671,12997,1,475758,2868,1491,1
1672,12998,2,4000008113,2622,1709,1
1673,12998,1,475760,2594,1678,1
1674,12999,2,4000008115,2619,1683,1
1675,12999,1,475762,2595,1692,1
1676,13000,2,4000009044,4591,2541,1
1677,13000,1,466854,4544,2540,1
1678,13001,2,4000009045,2881,2180,1
1679,13001,3,4000009046,2953,2257,1
1680,13001,4,4000009047,2992,2218,1
1681,13001,1,466855,2962,2179,1
1682,13002,2,4000009048,3343,2044,1
1683,13002,3,4000009049,3336,2045,1
1684,13002,4,4000009050,3320,2078,1
1685,13002,1,466856,3336,2136,1
1686,13003,2,4000009054,2888,1509,1
1687,13003,3,4000009055,2901,1526,1
1688,13003,4,4000009056,2914,1594,1
1689,13003,1,466860,2904,1640,1
1690,13004,2,4000009057,3158,2113,1
1691,13004,3,4000009058,3095,2161,1
1692,13004,4,4000009059,3116,2236,1
1693,13004,1,466861,3132,2249,1
1694,13005,2,4000009063,3035,1908,1
1695,13005,3,4000009064,3017,1895,1
1696,13005,4,4000009065,3054,1972,1
1697,13005,1,466865,3045,1959,1
1698,13006,2,4000009509,1185,1272,1
1699,13006,3,4000009510,1186,1254,1
1700,13006,4,4000009511,1193,1261,1
1701,13006,1,467114,1184,1259,1
1702,13007,2,4000009518,3563,2394,1
1703,13007,3,4000009519,3561,2348,1
1704,13007,4,4000009520,3598,2342,1
1705,13007,1,467119,3574,2375,1
1706,13008,2,4000009526,2891,2230,1
1707,13008,3,4000009527,2883,2227,1
1708,13008,4,4000009528,2890,2348,1
1709,13008,1,467123,2923,2350,1
1710,13009,2,4000009529,2845,2041,1
1711,13009,1,467124,2843,2019,1
1712,13010,2,4000009531,2857,2292,1
1713,13010,1,467126,2871,2248,1
1714,13011,2,4000009534,3394,2738,1
1715,13011,1,467127,3416,2607,1
1716,13012,2,4000009535,2554,1379,1
1717,13012,1,467128,2553,1364,1
1718,13013,2,4000009536,3034,2289,1
1719,13013,1,467129,3045,2294,1
1720,13014,2,4000009538,3563,2390,1
1721,13014,1,467135,3538,2339,1
1722,13015,2,4000009540,3563,2349,1
1723,13015,3,4000009541,3561,2378,1
1724,13015,4,4000009542,3578,2356,1
1725,13015,1,467137,3577,2351,1
1736,13017,2,4000009562,3310,2310,1
1737,13017,1,467145,3289,2260,1
1740,13019,2,4000009564,2307,1395,1
1741,13019,1,467147,2294,1381,1
1742,13020,2,4000009565,2706,2272,1
1743,13020,1,467148,2699,2307,1
1744,13021,2,4000009566,2923,2310,1
1745,13021,1,467149,2871,2274,1
1746,13022,2,4000009567,2708,2295,1
1747,13022,1,467150,2708,2317,1
1748,13023,2,4000009568,2723,2330,1
1749,13023,1,467151,2702,2309,1
1750,13024,2,4000009569,2721,2310,1
1751,13024,1,467152,2703,2342,1
1752,13025,2,4000008516,1886,2798,1
1753,13025,1,466505,2749,1852,1
1754,13026,2,4000008517,3497,2328,1
1755,13026,1,466506,3512,2282,1
1756,13027,2,4000008526,2566,1659,1
1757,13027,1,466513,2519,1633,1
1758,13028,2,4000008527,3031,2084,1
1759,13028,1,466514,3058,2079,1
1760,13029,2,4000008528,1868,2750,1
1761,13029,1,466515,2755,1846,1
1762,13030,2,4000008530,1844,2764,1
1763,13030,1,466517,2729,1844,1
1764,13031,2,4000008532,3305,1791,1
1765,13031,1,466519,3315,1748,1
1766,13032,2,4000008533,2794,2032,1
1767,13032,1,466520,2792,2027,1
1768,13033,2,4000008537,2308,3591,1
1769,13033,1,466524,3594,2295,1
1770,13034,2,4000008554,3518,2326,1
1771,13034,1,466533,3505,2305,1
1772,13035,2,4000008750,2971,2187,1
